time,open,high,low,close,MA,Smoothing Line,VWAP,VWAPUB,VWAPLB,ROC50,ROC100,ROC200,ROC400,BOLLINGERMID,BOLLINGERUpper,BOLLINGERLower
1573977600,8425.14,8588,8355.78,8518.91,8952.964,8967.11442,8945.752785,9237.026811,8654.478759,-3.556852698,-7.607520322,2.468458651,-15.46687703,8536.312,8689.648054,8382.975946
1573992000,8519.01,8573.59,8512.18,8529.48,8946.7588,8960.37542,8942.682463,9234.9876,8650.377325,-3.321061652,-6.781639344,3.016278289,-16.0447067,8529.413,8670.44823,8388.37777
1574006400,8529.48,8566.61,8527.29,8553.51,8941.5549,8953.83002,8940.785124,9233.656177,8647.914071,-3.029674347,-5.735020223,3.12267165,-15.42424281,8525.339,8658.423104,8392.254896
1574020800,8553.18,8631,8481.73,8504.04,8935.4953,8947.35028,8936.01307,9230.376518,8641.649622,-3.377345821,-6.651591658,2.258969864,-15.62581854,8518.4595,8640.558144,8396.360856
1574035200,8504.13,8504.71,8417,8477.2,8928.6056,8941.07572,8932.009365,9228.279182,8635.739548,-3.247418033,-7.516443618,3.665441347,-16.65265615,8510.0685,8618.527712,8401.609288
1574049600,8477.6,8495,8425,8449.85,8922.2604,8934.935,8928.7012,9226.571513,8630.830887,-4.100486316,-6.984744126,3.551956431,-18.17378067,8500.4485,8593.314461,8407.582539
1574064000,8450.11,8495,8423.49,8444.99,8914.9998,8928.5832,8925.731615,9225.014893,8626.448336,-3.789414203,-7.916868843,3.393439131,-18.0797959,8494.884,8587.035668,8402.732332
1574078400,8444.65,8465.33,8372.07,8410,8906.7897,8921.63016,8919.474055,9222.167132,8616.780979,-4.972073541,-8.894043014,3.315430239,-19.25208807,8486.7845,8578.879635,8394.689365
1574092800,8410,8434,8050,8211.8,8896.5565,8913.8424,8895.092907,9218.423401,8571.762413,-7.025876465,-11.08074394,1.879203457,-20.77100604,8465.8745,8599.117739,8332.631261
1574107200,8211.61,8239.41,8162.78,8183.26,8886.2391,8905.3691,8889.553781,9217.519757,8561.587805,-7.052242408,-11.19631036,2.869261007,-20.42749778,8451.21,8632.441808,8269.978192
1574121600,8183.3,8212.87,8136,8151.95,8875.3587,8895.98876,8885.314933,9216.940938,8553.688928,-9.914544271,-11.77533742,2.449271465,-20.90492232,8434.4845,8656.720401,8212.248599
1574136000,8151.96,8170.17,8091.77,8124.36,8863.4023,8885.66926,8878.05054,9216.226396,8539.874684,-10.14178255,-12.82875536,1.653485081,-21.0964428,8417.039,8676.087243,8157.990757
1574150400,8125,8170,8000,8071.93,8850.9815,8874.50762,8864.739145,9215.297584,8514.180706,-10.55091672,-13.33560947,1.302816725,-20.94287603,8397.9175,8696.555974,8099.279026
1574164800,8071.58,8117.27,8015,8098.06,8839.0841,8863.01314,8852.409001,9213.700931,8491.117071,-8.1267202,-12.80970736,1.538233915,-21.69235322,8378.8725,8701.987675,8055.757325
1574179200,8097.93,8154.85,8051.61,8108.04,8826.8138,8851.12808,8844.319165,9211.880911,8476.757419,-7.094281422,-13.14430422,0.521075476,-21.13392285,8360.2245,8700.219306,8020.229694
1574193600,8107.9,8158.59,8076.47,8131.7,8815.6688,8839.1901,8839.749943,9210.593734,8468.906153,-6.749446978,-12.0536004,0.753823013,-21.17902385,8342.2245,8690.488762,7993.960238
1574208000,8131.12,8155,8092.01,8128.34,8805.3491,8827.57946,8836.11308,9209.490945,8462.735214,-7.21062467,-11.26566677,0.847640577,-21.02219895,8324.8915,8679.447157,7970.335843
1574222400,8128.32,8145.14,8077.86,8117.89,8794.7183,8816.32682,8832.150203,9208.306762,8455.993644,-7.000170697,-11.57916865,0.603405542,-21.62685847,8306.233,8663.114893,7949.351107
1574236800,8117.8,8130,8037.5,8088.44,8784.1815,8805.3463,8825.111512,9206.382329,8443.840695,-7.466777713,-11.52555425,0.291011622,-21.95488141,8286.5445,8645.859563,7927.229437
1574251200,8088.33,8150,8066,8126.41,8773.4668,8794.6769,8818.386355,9204.039808,8432.732903,-7.332200607,-11.6490974,2.741099423,-21.34907692,8271.508,8631.199704,7911.816296
1574265600,8127.52,8230,8070.02,8086.92,8762.7519,8784.09352,8809.074023,9200.293728,8417.854318,-7.54466756,-11.69951989,2.086952131,-21.51204604,8249.9085,8599.315089,7900.501911
1574280000,8086.84,8115,8067,8094.05,8751.8172,8773.38714,8805.153774,9198.869118,8411.43843,-6.983973394,-11.90168838,2.208828495,-21.48529047,8228.137,8558.916838,7897.357162
1574294400,8094.57,8131.51,8080,8121.7,8740.4404,8762.53156,8802.615097,9197.837074,8407.393119,-7.348720265,-12.28678378,2.260336583,-21.12273627,8206.5465,8504.276162,7908.816838
1574308800,8122.04,8124.39,8072.1,8086.37,8728.3775,8751.37076,8799.03076,9196.442429,8401.619091,-8.286605421,-12.98110552,1.79293902,-21.54007667,8185.663,8454.152239,7917.173761
1574323200,8086.37,8091.44,7855,7871.42,8714.4721,8739.57182,8777.86922,9192.350018,8363.388422,-9.855887055,-15.01345288,-0.847868614,-23.5389541,8155.374,8422.146835,7888.601165
1574337600,7872.46,7915,7432,7625.58,8696.7733,8726.3761,8734.703197,9194.782149,8274.624245,-12.76706976,-18.8376088,-3.828895296,-25.98119629,8114.1605,8435.356155,7792.964845
1574352000,7625.09,7653,7545.25,7625.71,8678.9304,8711.79874,8720.834752,9194.649794,8247.019709,-13.05927608,-18.96163656,-4.003529823,-25.96448374,8073.1965,8422.884358,7723.508642
1574366400,7625.79,7657.57,7571.62,7621.9,8662.8306,8696.27678,8711.848049,9194.042731,8229.653368,-12.90580975,-17.43935146,-4.62264635,-26.01749124,8033.7915,8400.011336,7667.571664
1574380800,7621.89,7684.65,7588.44,7594.7,8645.8507,8679.77142,8702.880728,9193.069263,8212.692194,-13.45929236,-18.27231943,-4.752648094,-26.14128141,8002.9365,8406.088715,7599.784285
1574395200,7594.73,7629,7389.68,7547.75,8627.6106,8662.39912,8679.161165,9191.900603,8166.421728,-13.9834024,-19.46283302,-5.025462022,-25.418006,7971.161,8410.966202,7531.355798
1574409600,7548.06,7765.03,6920,7097.18,8604.6276,8643.96998,8593.736227,9194.518899,7992.953554,-18.98288832,-24.46176246,-10.1946766,-29.89864848,7918.4225,8491.602091,7345.242909
1574424000,7097.64,7152.01,6762.73,7114.87,8582.6443,8624.71276,8529.529929,9195.773042,7863.286816,-17.91286028,-23.60445389,-10.0287812,-30.58169021,7867.948,8530.519819,7205.376181
1574438400,7115.82,7345,7092,7289.38,8562.4381,8604.63426,8501.449149,9186.694183,7816.204116,-15.58322592,-21.7037594,-8.221832471,-28.70387487,7828.8205,8529.893981,7127.747019
1574452800,7289.77,7379.38,7180.63,7262.72,8541.1392,8583.69196,8483.629767,9179.541484,7787.718049,-15.95659615,-22.67623163,-9.468131254,-28.81005382,7787.0535,8517.890055,7056.216945
1574467200,7261.89,7290.81,7118.8,7266.52,8520.0043,8562.1707,8472.385093,9175.227409,7769.542776,-15.94559642,-22.53185231,-11.69802058,-28.50024599,7744.9775,8493.726503,6996.228497
1574481600,7266.76,7295,7155.39,7168,8498.2485,8540.89488,8462.473003,9171.397142,7753.548864,-17.05863635,-23.28422296,-12.77927242,-29.73334353,7696.7925,8463.609063,6929.975937
1574496000,7167.81,7213.51,7073.38,7166.83,8476.8894,8519.7439,8447.982065,9166.181419,7729.782711,-16.23894964,-22.96000963,-12.7958435,-30.1199991,7648.717,8421.819857,6875.614143
1574510400,7167.44,7328.55,7132.27,7284,8456.2934,8498.51496,8433.99783,9159.517845,7708.477814,-15.02556583,-22.04289567,-11.38804712,-28.49373486,7607.0225,8364.197077,6849.847923
1574524800,7284.54,7345.84,7220,7280.45,8436.0032,8477.48776,8421.29983,9152.765717,7689.833943,-15.63789108,-21.79522572,-11.55797757,-28.66535045,7566.623,8302.667984,6830.578016
1574539200,7280.39,7316,7235.62,7305.99,8416.3933,8456.76556,8414.497507,9149.013818,7679.981196,-13.80939179,-21.16104707,-10.81576949,-28.36239305,7525.602,8222.699514,6828.504486
1574553600,7306.19,7324.92,7180.19,7198.84,8396.3166,8436.37918,8406.788024,9145.046407,7668.529642,-15.17263971,-21.80706913,-12.04462011,-29.11820656,7481.198,8141.801652,6820.594348
1574568000,7198.36,7229.93,7150,7175.47,8376.0907,8416.21944,8398.695254,9141.147968,7656.24254,-15.31640087,-21.98931079,-12.51283264,-29.46492203,7435.269,8044.806283,6825.731717
1574582400,7176.11,7290,7079.13,7198.93,8355.982,8396.15716,8382.031186,9132.707659,7631.354713,-14.84949777,-21.83402463,-12.26851288,-29.22220354,7389.1305,7918.23765,6860.02335
1574596800,7199.12,7202.96,6941.29,6979.96,8333.5852,8375.67356,8359.621665,9123.582569,7595.660761,-17.67905498,-24.29248864,-14.98221681,-31.26686335,7333.81,7785.438676,6882.181324
1574611200,6979.75,7110.08,6902.36,7025.03,8311.3942,8354.67374,8341.221869,9115.891517,7566.552221,-17.16743309,-24.00550403,-15.11748174,-28.47636472,7291.4905,7689.069191,6893.911809
1574625600,7026.24,7093,6855.91,6900.86,8288.9178,8333.19398,8324.094727,9109.117777,7539.071678,-18.73405796,-24.56839919,-15.96993316,-30.09932762,7255.2545,7656.517386,6853.991614
1574640000,6899.77,6935,6600,6661.2,8265.1968,8311.0152,8295.647579,9101.705236,7489.589923,-21.40176991,-26.25950649,-18.44140961,-32.41820119,7207.029,7648.437884,6765.620116
1574654400,6661.22,6722.05,6510.19,6667.32,8243.6567,8288.55014,8261.08518,9093.24215,7428.92821,-21.47835488,-24.41819998,-16.8755587,-32.51946285,7159.3,7617.080673,6701.519327
1574668800,6667.36,6976,6629.27,6870.34,8224.3128,8266.69566,8230.120391,9079.269813,7380.97097,-19.00294852,-21.96989573,-13.61540009,-31.88902922,7123.082,7550.98516,6695.17884
1574683200,6869.94,7281,6863.03,7244.22,8209.0047,8246.21776,8196.13137,9053.479388,7338.783352,-14.03702798,-17.44506856,-8.984778908,-29.29226084,7107.9055,7493.970405,6721.840595
1574697600,7245,7386.29,7139.15,7188.96,8192.5634,8226.94688,8181.836681,9040.654268,7323.019095,-15.61173906,-18.6133052,-9.739726543,-29.62184134,7112.4945,7500.119105,6724.869895
1574712000,7190.17,7237.33,7081.72,7102.03,8175.3589,8208.9793,8172.697255,9033.237858,7312.156652,-16.73548681,-19.50075262,-4.296531269,-30.07369701,7111.8525,7499.501772,6724.203228
1574726400,7103.34,7237.11,7060,7234.05,8159.4919,8192.14634,8163.900494,9025.682613,7302.118375,-15.42594794,-17.9882663,-3.275817116,-28.89474057,7109.086,7492.393432,6725.778568
1574740800,7234.4,7340.06,7120,7167.57,8143.1547,8175.91472,8151.964414,9014.887326,7289.041502,-15.71570689,-18.56227894,-3.984326859,-29.59621478,7104.3285,7482.213994,6726.443006
1574755200,7167.56,7260,7022.15,7162.18,8127.1592,8159.54562,8137.177286,9002.216399,7272.138172,-15.51243335,-18.25609783,-3.319218096,-29.51720202,7099.1115,7470.725172,6727.497828
1574769600,7162.98,7221.77,7011.9,7090.01,8109.9478,8143.0225,8125.634399,8992.611113,7258.657685,-16.09306674,-19.53365906,-4.425278602,-30.26002449,7095.212,7465.48668,6724.93732
1574784000,7090,7143.46,7025,7072.45,8092.8962,8126.52996,8117.738417,8986.163751,7249.313083,-16.25271315,-19.42624473,-4.671114705,-30.14691721,7090.493,7459.39957,6721.58643
1574798400,7072.85,7172.99,7059.57,7150,8075.8959,8109.81076,8111.287884,8980.537895,7242.037872,-14.98216409,-19.20931341,-3.80618089,-29.06668624,7083.793,7443.142025,6724.443975
1574812800,7149.97,7171.75,7042.4,7069,8058.2624,8092.8323,8105.577999,8975.708302,7235.447697,-13.9165591,-19.96467531,-5.329612051,-29.63788744,7073.2205,7421.061818,6725.379182
1574827200,7069.92,7118.87,7032.18,7065.07,8040.8716,8075.57478,8099.197709,8970.407428,7227.98799,-13.6643587,-19.75295741,-4.672293172,-29.61051538,7061.1745,7392.218479,6730.130521
1574841600,7066.19,7169.99,6850,7143.75,8021.8178,8057.94878,8076.104855,8951.214742,7200.994968,-12.36759303,-21.05594681,-3.957973421,-28.68231371,7058.42,7385.73201,6731.10799
1574856000,7143.55,7433,7113.4,7300.02,8004.4049,8040.25052,8060.481597,8933.927739,7187.035456,-10.14652231,-19.25926663,-2.130072799,-26.87790547,7064.6475,7405.106009,6724.188991
1574870400,7300.72,7669.2,7209.4,7563.68,7989.8012,8023.03158,8046.636682,8914.117459,7179.155905,-6.296511491,-16.18308852,-0.150229833,-23.38303922,7082.885,7483.861184,6681.908816
1574884800,7563.02,7655,7474.09,7506.77,7976.7251,8006.72412,8041.8132,8906.496883,7177.129517,-7.301625328,-14.83496287,-9.168711553,-25.10851965,7109.2255,7547.202211,6671.248789
1574899200,7506.78,7569.23,7461.55,7486.65,7964.3199,7991.41378,8038.545906,8901.599141,7175.492671,-7.663874377,-14.21445898,-13.26593858,-25.14719806,7132.3065,7597.886508,6666.726492
1574913600,7486.99,7540.64,7411.63,7494.1,7952.0582,7977.46186,8034.774716,8896.10897,7173.440462,-7.840918873,-14.06114719,-13.36300578,-24.98315797,7161.9685,7640.205698,6683.731302
1574928000,7493.93,7541.41,7440,7478.44,7939.2427,7964.42942,8030.581374,8889.942943,7171.219804,-7.995482472,-14.62958291,-21.79875291,-25.12185256,7202.8305,7640.904728,6764.756272
1574942400,7478.44,7641.42,7416,7610,7928.0534,7952.07986,8025.729571,8882.021228,7169.437914,-6.256428703,-12.81863871,-19.79342327,-24.07493136,7249.9645,7648.49389,6851.43511
1574956800,7609,7643,7525,7606.8,7916.7102,7940.07688,8021.943005,8875.44725,7168.43876,-5.954671111,-12.97682677,-17.58648933,-23.74578721,7286.7875,7674.144317,6899.430683
1574971200,7606.71,7618,7356,7415.79,7903.1741,7927.84772,8017.143922,8868.536916,7165.750928,-8.744574788,-15.43560563,-19.39271079,-25.12328352,7295.366,7686.156061,6904.575939
1574985600,7417,7510.33,7394.57,7483.2,7890.5377,7915.54362,8013.742101,8863.622738,7163.861464,-7.465388553,-14.44681736,-16.89027099,-24.52716012,7310.078,7705.859474,6914.296526
1575000000,7484,7535.36,7440.58,7505.9,7878.5789,7903.41086,8011.550855,8860.30664,7162.795069,-7.266448811,-13.74293535,-18.69886116,-23.92972172,7330.2715,7722.730826,6937.812174
1575014400,7507.41,7598.92,7490,7513.81,7866.0582,7891.01182,8007.883483,8854.398894,7161.368072,-7.484763042,-14.28344901,-17.76358128,-23.36834912,7344.2595,7741.911643,6946.607357
1575028800,7513.8,7810.6,7400,7803.96,7855.9278,7878.85534,8001.490786,8841.180461,7161.801111,-3.492419961,-11.48962232,-14.78532431,-19.56305736,7376.079,7812.081727,6940.076273
1575043200,7804.95,7850,7687.32,7710.28,7845.7102,7867.36256,7999.693631,8836.656237,7162.731024,-2.047152864,-11.70127485,-16.95070433,-20.66560274,7403.484,7851.012488,6955.955512
1575057600,7710.39,7765.92,7660,7736.66,7835.6605,7856.38712,7998.474969,8833.8091,7163.140838,1.456676082,-11.49636853,-18.81962727,-20.69575949,7435.8165,7881.516225,6990.116775
1575072000,7737.23,7766,7716.37,7735,7825.2989,7845.73112,7997.622891,8831.715732,7163.530051,1.433178025,-11.81326073,-20.42172883,-20.47163865,7468.944,7899.935451,7037.952549
1575086400,7735.69,7756,7713.67,7743.57,7815.2213,7835.56374,7996.921929,8829.998157,7163.845701,1.596321127,-11.51550679,-18.77362766,-18.74533054,7498.6225,7919.299585,7077.945415
1575100800,7743.69,7800,7624.23,7654.11,7804.0037,7825.17892,7994.464276,8824.614481,7164.314071,0.782256047,-12.78232244,-20.52731147,-8.39774959,7527.878,7903.997458,7151.758542
1575115200,7654.75,7714.7,7511.11,7536,7791.6161,7814.3601,7990.760307,8818.030007,7163.490607,-0.155675532,-14.11730919,-20.23075498,-11.29766015,7551.4245,7861.945096,7240.903904
1575129600,7536,7614,7444.18,7504.35,7779.0586,7803.03972,7986.675719,8811.496427,7161.855012,5.737067399,-14.33488202,-20.37824934,-12.38977726,7569.4545,7819.106696,7319.802304
1575144000,7504.35,7561.89,7468,7542.93,7767.8133,7791.5426,7984.9334,8808.686006,7161.180795,6.016413511,-12.97415852,-19.67026484,-9.365383576,7581.6,7799.218672,7363.981328
1575158400,7541.08,7541.08,7226.27,7286.85,7754.3319,7779.36472,7351.4,7351.4,7351.4,-0.034708027,-15.61252532,-22.56755421,-12.49528663,7567.7585,7820.548581,7314.968419
1575172800,7286.85,7350,7246.01,7278.15,7740.6971,7766.7034,7328.813698,7357.888399,7299.738997,0.212454838,-15.77804187,-21.03867051,-12.24039222,7556.3275,7838.12681,7274.52819
1575187200,7277.19,7395,7222.29,7314.28,7727.3897,7753.85812,7323.629662,7349.585159,7297.674166,0.657260972,-15.39313963,-21.34337025,-12.37192942,7547.709,7847.475817,7247.942183
1575201600,7314.28,7474,7260,7301.89,7713.9861,7740.84362,7329.456864,7353.639616,7305.274111,1.867885045,-15.50938702,-22.77218403,-13.38280702,7538.0985,7855.905531,7220.291469
1575216000,7301.86,7367.01,7271.04,7354.99,7701.9732,7727.6756,7329.654355,7352.256822,7307.051887,2.625428537,-14.03986312,-22.12533021,-12.04058935,7531.926,7858.794211,7205.057789
1575230400,7355,7437.13,7305.06,7387.38,7690.1271,7714.83464,7335.950858,7362.364953,7309.536763,1.419275124,-13.81954482,-21.02969332,-11.83458647,7520.795,7851.410834,7190.179166
1575244800,7388,7416.75,7345,7357.96,7677.4067,7702.17656,7338.83078,7366.086984,7311.574577,1.064631994,-14.73974508,-20.31139159,-12.27030146,7508.353,7843.780029,7172.925971
1575259200,7357.22,7374.29,7137.74,7248.05,7665.1217,7689.72296,7328.020219,7366.178515,7289.861923,-0.793047896,-14.4929246,-23.01609556,-8.505242482,7499.966,7852.198698,7147.733302
1575273600,7248.06,7369,7180,7294.67,7653.2038,7677.5665,7322.455485,7361.344536,7283.566433,1.331186691,-14.04342918,-21.46287001,-10.28702073,7490.5395,7853.975199,7127.103801
1575288000,7294.01,7350,7234.16,7303.43,7641.5054,7665.47294,7319.62079,7357.283605,7281.957974,1.783297819,-13.80624009,-20.40769176,-9.388410886,7480.416,7852.746996,7108.085004
1575302400,7303.42,7326.91,7251.01,7269.01,7629.6519,7653.3779,7317.673876,7355.268024,7280.079727,0.973478003,-14.02057637,-20.19855372,-9.363852075,7468.176,7851.251146,7085.100854
1575316800,7269.53,7348.61,7268.95,7291,7617.7723,7641.45102,7317.070228,7354.007158,7280.133298,4.456185995,-14.01068056,-19.90473376,-9.54105516,7442.528,7800.079921,7084.976079
1575331200,7291.74,7404.42,7291,7344.05,7606.4028,7629.70724,7318.408137,7355.012269,7281.804006,4.541190571,-13.40584837,-20.28843148,-8.062387958,7424.2165,7762.008579,7086.424421
1575345600,7344.05,7352.74,7257,7287.69,7594.3627,7617.93902,7317.696269,7353.801108,7281.59143,5.605533223,-14.17866858,-20.48607247,-8.642363766,7401.768,7712.076648,7091.459352
1575360000,7287.67,7319.13,7231.35,7262.7,7582.2397,7606.08588,7315.566541,7352.156388,7278.976694,9.029904522,-14.30442478,-20.27771679,-9.110591062,7378.153,7653.325769,7102.980231
1575374400,7261.78,7353.33,7261.29,7329.76,7570.6267,7594.28084,7315.533566,7351.335031,7279.7321,9.935626309,-13.67673765,-19.52614388,-10.35599497,7357.4625,7576.026278,7138.898722
1575388800,7329.19,7349.65,7300,7317.51,7558.9797,7582.52232,7315.694721,7351.087973,7280.30147,6.508702626,-13.73109131,-19.77294156,-10.36867912,7340.6325,7511.969659,7169.295341
1575403200,7317.1,7338.6,7280,7290.86,7547.6169,7570.76514,7315.397703,7350.421291,7280.374115,0.643823628,-13.48357806,-20.91227613,-11.21440471,7328.3755,7475.403573,7181.347427
1575417600,7290.85,7291.52,7092.97,7145.99,7533.8877,7558.67014,7305.75138,7354.586924,7256.915837,-0.597722063,-16.11614631,-22.49762753,-12.13835094,7310.4575,7454.653632,7166.261368
1575432000,7146.5,7162.11,7110.53,7127.59,7519.8688,7546.19596,7298.304374,7357.548158,7239.06059,0.3598971,-16.43582024,-22.10284153,-11.61299443,7289.6905,7411.947865,7167.433135
1575446400,7127.49,7226.39,7070,7194.24,7506.2761,7533.32584,7289.127327,7355.635234,7222.61942,-0.550314139,-15.89137091,-20.7150178,-11.6909261,7285.06,7414.217435,7155.902565
1575460800,7193.59,7800,7193.01,7462.39,7495.8596,7520.70182,7319.549122,7413.219484,7225.878761,4.113248981,-12.24888406,-18.08572997,-8.943941587,7294.272,7444.67757,7143.86643
1575475200,7463,7498,7435.58,7474.37,7485.8313,7508.3447,7324.498835,7420.420492,7228.577178,4.358868389,-11.82973152,-18.45700003,-8.06681738,7302.2765,7471.901207,7132.651793
1575489600,7474.83,7476.13,7074.41,7191,7473.2428,7496.21572,7316.463559,7410.279744,7222.647374,1.424398555,-14.8978976,-20.84206169,-11.03638712,7296.732,7473.157728,7120.306272
1575504000,7189.42,7238.74,7161.12,7218.02,7460.9731,7484.43658,7313.664315,7407.898124,7219.430506,2.058268351,-14.52896925,-21.29559865,-10.59193967,7289.8835,7467.362362,7112.404638
1575518400,7218.2,7379.28,7142.54,7301.64,7449.8895,7473.15926,7311.316477,7403.155031,7219.477923,2.120839161,-13.17907253,-20.90096317,-8.336492713,7285.5965,7457.502761,7113.690239
1575532800,7301.66,7432.24,7283.28,7364,7441.4115,7462.26964,7313.111362,7403.69948,7222.523245,4.173150375,-10.32416766,-20.26091702,-7.445578402,7285.8985,7458.332616,7113.464384
1575547200,7364.18,7480,7311,7331.22,7432.8911,7451.6816,7315.627795,7405.151755,7226.103835,3.767124742,-10.4119874,-20.44253934,-8.837895239,7290.057,7462.65091,7117.46309
1575561600,7331,7400,7258,7369.13,7425.0629,7442.04562,7316.498633,7404.681132,7228.316135,3.154925634,-9.602855758,-20.24742451,-7.563154864,7293.78,7469.789848,7117.770152
1575576000,7369.45,7445,7332.44,7384.99,7417.6692,7433.38484,7318.201998,7405.994579,7230.409417,1.163969414,-9.100655313,-20.76190987,-5.233407162,7297.858,7478.296839,7117.419161
1575590400,7384.66,7430,7310,7366.16,7410.6115,7425.52924,7319.332392,7406.458165,7232.206618,-2.611427242,-8.743509916,-20.91311905,-8.321571966,7302.7155,7485.007531,7120.423469
1575604800,7366.33,7404.49,7326.41,7364.06,7403.2715,7417.90124,7320.120675,7406.6955,7233.545851,-1.901083955,-9.063899255,-20.71254764,-11.06207729,7306.3685,7490.493962,7122.243038
1575619200,7363.84,7441.94,7295.73,7334.81,7395.5392,7410.43086,7321.111683,7406.741731,7235.481634,-2.028143429,-9.536583441,-21.42737012,-11.30446875,7305.9065,7489.697514,7122.115486
1575633600,7334.82,7428.98,7334.82,7368.83,7387.9105,7403.00038,7322.21274,7407.361788,7237.063693,-1.671581644,-9.381433157,-20.30423309,-11.06719415,7309.9635,7495.540452,7124.386548
1575648000,7368.94,7602.44,7367.4,7429.98,7380.9269,7395.65192,7327.588341,7415.495938,7239.680744,-0.647996106,-8.591668163,-18.88942623,-11.46733458,7318.3275,7509.620478,7127.034522
1575662400,7429.89,7550,7418.19,7522.1,7374.969,7388.52342,7330.929053,7421.090851,7240.767255,-1.155059133,-7.339222384,-18.0685701,-10.50478107,7327.9445,7538.898435,7116.990565
1575676800,7521.13,7561.83,7493.8,7524.65,7369.3311,7381.73534,7333.800991,7426.343407,7241.258574,-1.079954777,-6.970318133,-17.69250458,-9.916796361,7338.3015,7565.874187,7110.728813
1575691200,7524.47,7616.91,7503,7517.89,7363.2459,7375.27668,7337.5147,7433.36968,7241.65972,1.376791953,-7.488177436,-18.26496975,-10.08480952,7349.653,7588.973221,7110.332779
1575705600,7517.87,7537.52,7467.44,7521.9,7357.5957,7369.21372,7340.045622,7437.411046,7242.680198,0.517158435,-6.986838005,-17.8689314,-9.327286798,7368.4485,7599.74737,7137.14963
1575720000,7521.9,7550,7493.57,7508,7351.7352,7363.37538,7342.332518,7441.112685,7243.55235,0.027977991,-7.240503827,-18.28045,-9.43305187,7387.469,7598.050125,7176.887875
1575734400,7508.01,7528,7472.41,7515,7345.6682,7357.51522,7343.965411,7443.578818,7244.352004,0.015837505,-7.470110937,-18.83905834,-8.787474208,7403.507,7601.246431,7205.767569
1575748800,7515,7520,7469.43,7487.2,7339.6765,7351.5843,7345.235702,7445.358144,7245.11326,-4.058964936,-7.409628795,-19.42888258,-8.631622108,7404.7475,7604.25236,7205.24264
1575763200,7487.19,7497.66,7376,7403.21,7334.9944,7345.934,7346.695335,7446.483561,7246.907108,-3.982605042,-5.948227893,-20.06864638,-10.32466565,7401.1895,7598.122397,7204.256603
1575777600,7403.73,7451,7384.02,7433.59,7333.0745,7341.02976,7347.330066,7446.942638,7247.717494,-3.917323496,-2.517710128,-20.88104255,-9.68130346,7413.319,7585.272774,7241.365226
1575792000,7433.6,7539,7415.02,7515.94,7331.9768,7337.07808,7349.625424,7450.050456,7249.200391,-2.832062056,-1.439472521,-20.12816153,-8.90641987,7428.215,7580.393879,7276.036121
1575806400,7516.78,7559.39,7493.63,7544.04,7331.1982,7334.18408,7352.019163,7453.924727,7250.113599,-2.57671849,-1.021530065,-18.28273331,-9.675364637,7440.335,7588.826325,7291.843675
1575820800,7544.04,7550,7500,7514.32,7330.3944,7332.32766,7353.822353,7456.664285,7250.980421,-1.826339052,-1.058369653,-19.13730039,-9.7261867,7447.851,7595.340193,7300.361807
1575835200,7513.28,7550,7502,7508.2,7329.9989,7331.32856,7355.047579,7458.491765,7251.603392,-0.368895966,-0.523997218,-19.88484554,-9.081221679,7456.7,7596.154958,7317.245042
1575849600,7507.87,7540,7455,7506.48,7334.0919,7331.53204,7356.914863,7460.988982,7252.840745,0.028383538,5.767079319,-20.10541239,-8.627602778,7463.5675,7598.552476,7328.582524
1575864000,7506.59,7530,7456.44,7468.2,7337.6252,7332.66172,7358.856544,7463.315956,7254.397132,-0.990729067,4.966078087,-19.81059142,-7.853581436,7467.728,7597.809174,7337.646826
1575878400,7468.78,7494.63,7434.57,7467,7339.4014,7334.30236,7359.836431,7464.310605,7255.362258,2.472261677,2.436695576,-19.79591837,-8.279419189,7472.77,7594.245591,7351.294409
1575892800,7466.6,7676.48,7388,7423.47,7341.0089,7336.42526,7364.680709,7470.333702,7259.027715,1.996661239,2.213358081,-20.96477976,-9.69311227,7475.7405,7589.069882,7362.411118
1575907200,7422.7,7454.4,7342.36,7374.99,7342.0936,7338.8442,7365.118133,7469.928386,7260.307881,0.83002018,1.492736551,-21.37545696,-8.970632343,7477.7495,7582.08193,7373.41707
1575921600,7374.92,7379.92,7269.05,7337.49,7343.7885,7340.78352,7364.445372,7468.395136,7260.495608,0.487545005,2.36453683,-21.47025016,-9.710322016,7476.1825,7587.70509,7364.65991
1575936000,7338.2,7403.71,7313.25,7377.61,7345.8963,7342.43774,7364.45026,7467.780565,7261.119954,0.307546305,2.941049251,-20.69422557,-9.421719556,7473.564,7591.573471,7355.554529
1575950400,7379.03,7394,7330,7347.72,7346.5335,7343.86416,7364.381166,7467.217587,7261.544745,-0.536861512,0.874794069,-21.36093155,-9.74370313,7464.845,7592.588278,7337.101722
1575964800,7347.62,7364.82,7284.07,7338.72,7347.1162,7345.08562,7363.774808,7465.823845,7261.725771,-0.26148552,0.800362615,-21.16930395,-10.27362758,7455.5485,7591.338121,7319.758879
1575979200,7338.04,7353.07,7210.99,7232.93,7346.3856,7345.94402,7361.436517,7463.366662,7259.506371,-0.208607832,-1.000001369,-21.94943768,-11.04019895,7441.3005,7604.889332,7277.711668
1575993600,7232.96,7258.75,7152,7228.94,7346.6866,7346.52364,7358.729058,7461.655661,7255.802455,-0.901068863,0.41812292,-21.48012656,-11.09408437,7426.6525,7610.018775,7243.286225
